1.724451867630705237e-04,8.522241842001676559e-05,1.307859706878662109e+01,1.238499954342842102e-01,2.761914672851562500e+02
9.218334162142127752e-05,5.389569923863746226e-05,5.455563068389892578e+00,1.606259942054748535e-01,4.247135620117187500e+02
8.700759644852951169e-05,4.588357114698737860e-05,4.630062580108642578e+00,1.173469051718711853e-01,2.797895507812500000e+02
7.134308107197284698e-04,2.030142786679789424e-05,2.068873786926269531e+01,1.939754001796245575e-02,4.328404541015625000e+02
1.587201986694708467e-04,9.709286678116768599e-05,9.396763801574707031e+00,9.271627664566040039e-02,2.388891143798828125e+02
3.530227113515138626e-04,3.984665818279609084e-05,9.401825904846191406e+00,4.229785501956939697e-02,2.322227172851562500e+02
2.822191163431853056e-04,4.558402360999025404e-05,1.532929992675781250e+01,1.012974977493286133e-01,5.615568847656250000e+02
2.741876232903450727e-04,3.625455428846180439e-05,1.517092895507812500e+01,2.679470181465148926e-02,2.753756713867187500e+02
2.272786514367908239e-04,3.254702096455730498e-05,1.189782524108886719e+01,3.944567218422889709e-02,4.244177856445312500e+02
4.274848834029398859e-05,6.474377732956781983e-05,1.761963844299316406e+00,3.032114803791046143e-01,2.602750854492187500e+02
9.036537812789902091e-05,4.247548713465221226e-05,3.675998687744140625e+00,1.214529424905776978e-01,2.165652465820312500e+02
6.298358493950217962e-05,6.447138002840802073e-05,3.529788970947265625e+00,2.143180072307586670e-01,2.754549255371093750e+02
4.263350565452128649e-04,5.531974966288544238e-05,1.635754966735839844e+01,6.342900544404983521e-02,2.882293701171875000e+02
1.710049837129190564e-04,6.731959729222580791e-05,1.192480087280273438e+01,6.123662739992141724e-02,2.506024169921875000e+02
5.312326247803866863e-04,4.506476761889643967e-05,2.102906799316406250e+01,3.800768777728080750e-02,3.539486694335937500e+02
1.526816049590706825e-04,6.060605664970353246e-05,8.083209037780761719e+00,1.294409185647964478e-01,3.429206542968750000e+02
1.047233454301021993e-04,9.384943405166268349e-05,4.437379837036132812e+00,2.179233580827713013e-01,2.489270324707031250e+02
1.308951614191755652e-04,1.518727913207840174e-05,4.443783283233642578e+00,5.026795715093612671e-02,2.009131469726562500e+02
2.076453238260000944e-04,4.057211845065467060e-05,1.139123344421386719e+01,3.706939145922660828e-02,2.773479614257812500e+02
3.784862637985497713e-04,5.447368675959296525e-05,8.960122108459472656e+00,9.220051020383834839e-02,2.249489746093750000e+02
2.260983019368723035e-04,4.640640327124856412e-05,9.720406532287597656e+00,1.470021158456802368e-01,4.327827758789062500e+02
2.493664505891501904e-04,3.549272878444753587e-05,1.324303531646728516e+01,5.426143482327461243e-02,4.101162109375000000e+02
3.573247522581368685e-04,5.526644963538274169e-05,1.709646797180175781e+01,3.713650256395339966e-02,1.893990783691406250e+02
2.888865128625184298e-04,3.212683077435940504e-05,8.420727729797363281e+00,6.156848743557929993e-02,2.744575805664062500e+02
