3.206831170246005058e-04,6.352932751178741455e-02,1.575945317745208740e-02,1.074802494049072266e+01,8.046717196702957153e-02,2.691201782226562500e+01,8.023931884765625000e+01,3.426054077148437500e+02,1.537698669433593750e+02,2.462474822998046875e+02
1.704577880445867777e-04,1.626168191432952881e-01,8.788220584392547607e-03,3.408349227905273438e+01,4.927435889840126038e-02,1.123798656463623047e+01,8.835006713867187500e+01,2.702341308593750000e+02,1.563601379394531250e+02,1.432174072265625000e+02
3.784238069783896208e-04,5.272366106510162354e-02,2.848472073674201965e-02,2.147734260559082031e+01,1.475054025650024414e-01,3.231499862670898438e+01,9.702232360839843750e+01,3.103739624023437500e+02,1.469553527832031250e+02,1.732799682617187500e+02
4.795340937562286854e-04,3.850226476788520813e-02,2.219390869140625000e-02,6.489970684051513672e+00,9.963952004909515381e-02,1.939953231811523438e+01,9.302517700195312500e+01,2.401239318847656250e+02,1.574451599121093750e+02,1.204569396972656250e+02
4.969624569639563560e-04,3.928210586309432983e-02,2.169331163167953491e-02,1.074454689025878906e+01,4.739884659647941589e-02,1.870441818237304688e+01,9.454459381103515625e+01,3.382781372070312500e+02,1.634185028076171875e+02,1.197429809570312500e+02
4.480057687032967806e-04,8.831338584423065186e-02,2.288625389337539673e-02,1.990056610107421875e+01,1.035141572356224060e-01,2.284538269042968750e+01,9.501320648193359375e+01,2.348810424804687500e+02,1.740095214843750000e+02,1.974544219970703125e+02
1.264684833586215973e-03,4.033584892749786377e-02,4.879742115736007690e-02,6.577656269073486328e+00,2.464369833469390869e-01,9.321874237060546875e+01,9.236973571777343750e+01,3.956305541992187500e+02,1.466490478515625000e+02,1.676779785156250000e+02
5.818888312205672264e-04,6.903578341007232666e-02,4.428929090499877930e-02,4.592217445373535156e+00,6.871129572391510010e-02,2.008381271362304688e+01,9.397215270996093750e+01,4.088707885742187500e+02,1.522900238037109375e+02,1.148139495849609375e+02
7.861958583816885948e-04,5.610020458698272705e-02,2.925261855125427246e-02,1.057300662994384766e+01,7.263737916946411133e-02,1.076204776763916016e+01,9.374177551269531250e+01,1.658334045410156250e+02,1.831955566406250000e+02,1.232146759033203125e+02
3.105585929006338120e-04,5.922386050224304199e-02,1.698267459869384766e-02,5.773262977600097656e+00,5.920692905783653259e-02,1.699803352355957031e+01,9.329960632324218750e+01,3.719224853515625000e+02,1.719060668945312500e+02,2.150405120849609375e+02
5.225647473707795143e-04,8.755170553922653198e-02,2.576815709471702576e-02,3.719248580932617188e+01,5.707513168454170227e-02,1.682464790344238281e+01,8.183251953125000000e+01,2.685822143554687500e+02,1.689277648925781250e+02,2.613384094238281250e+02
3.234903851989656687e-04,7.959665358066558838e-02,1.590560376644134521e-02,3.565011215209960938e+01,5.387075245380401611e-02,1.140380954742431641e+01,8.842026519775390625e+01,2.144432220458984375e+02,1.680769653320312500e+02,1.655774993896484375e+02
