3.689583099912852049e-04,8.195929974317550659e-02,2.606085315346717834e-02,3.014614868164062500e+01,1.431662887334823608e-01,2.136111831665039062e+01,1.002041931152343750e+02,2.056396789550781250e+02,1.733837890625000000e+02,2.474066772460937500e+02
2.206693752668797970e-04,2.133460938930511475e-01,1.124770473688840866e-02,3.402330017089843750e+01,6.157899647951126099e-02,1.051392745971679688e+01,9.874251556396484375e+01,1.901700439453125000e+02,1.704010162353515625e+02,1.140133819580078125e+02
6.953531410545110703e-04,3.083626367151737213e-02,7.372617721557617188e-02,8.079617500305175781e+00,1.628051698207855225e-01,4.001284027099609375e+01,9.565910339355468750e+01,2.769402465820312500e+02,1.611216888427734375e+02,1.552422790527343750e+02
6.275000050663948059e-04,1.208372265100479126e-01,1.528943516314029694e-02,9.495832443237304688e+00,9.280556440353393555e-02,2.387293243408203125e+01,8.540603637695312500e+01,3.465375976562500000e+02,1.641888732910156250e+02,3.247037048339843750e+02
3.862398152705281973e-04,6.495402753353118896e-02,2.732910960912704468e-02,7.456788063049316406e+00,7.220042496919631958e-02,2.224029922485351562e+01,9.525633239746093750e+01,3.606385498046875000e+02,1.583142547607421875e+02,1.524145965576171875e+02
6.988914683461189270e-04,7.242304086685180664e-02,3.007672354578971863e-02,2.136732292175292969e+01,3.977760374546051025e-01,1.137846527099609375e+02,9.855319976806640625e+01,2.763499755859375000e+02,1.681131286621093750e+02,2.012819061279296875e+02
7.708837511017918587e-04,7.130394876003265381e-02,3.356321901082992554e-02,1.380918216705322266e+01,1.436388045549392700e-01,3.159813690185546875e+01,8.955017089843750000e+01,3.318233032226562500e+02,1.519448089599609375e+02,2.429032897949218750e+02
2.663616614881902933e-04,7.034520059823989868e-02,3.774202242493629456e-02,1.145402145385742188e+01,2.581186890602111816e-01,1.453974723815917969e+01,9.592096710205078125e+01,1.561638336181640625e+02,1.451636047363281250e+02,1.945835723876953125e+02
6.319849053397774696e-04,3.670715913176536560e-02,6.155580282211303711e-02,5.520803833007812500e+01,5.214193835854530334e-02,1.485660552978515625e+01,9.511466979980468750e+01,2.354080505371093750e+02,1.596389465332031250e+02,1.714617462158203125e+02
5.234202835708856583e-04,4.013081640005111694e-02,3.239857405424118042e-02,7.847849845886230469e+00,1.220556125044822693e-01,4.561399078369140625e+01,9.292156982421875000e+01,3.993041381835937500e+02,1.459360504150390625e+02,2.147380371093750000e+02
3.508909139782190323e-04,4.683177918195724487e-02,3.721193969249725342e-02,9.458232879638671875e+00,4.024425745010375977e-01,4.321387863159179688e+01,9.635007476806640625e+01,2.496270141601562500e+02,1.440435485839843750e+02,1.695843658447265625e+02
9.147905511781573296e-04,4.307156428694725037e-02,4.472427070140838623e-02,3.028813934326171875e+01,2.639821171760559082e-01,5.246068954467773438e+01,1.128255996704101562e+02,1.992230987548828125e+02,1.791507568359375000e+02,1.554807739257812500e+02
